IdUhrh;Annee;Mois;Jour;Heure;Apport (mm);Evp (mm);Wetsep (m3);Wetvol (m3);Wetflwi (m3);Wetflwo (m3);Wetprod (mm)
13;2020;5;16;0;21.39;1.81;27.19106;295.36328;239.27437;0.00000;0.03
17;2020;5;16;0;21.11;1.81;63.07557;1560.40088;673.39612;45.37787;0.18
19;2020;5;16;0;21.10;1.81;0.52066;1.49369;0.91590;0.00000;0.00
26;2020;5;16;0;21.10;1.81;160.33089;700.13635;558.05115;0.00000;0.39
2;2020;5;17;0;0.00;2.88;452.19873;7826.68262;161.43913;73.18697;0.66
4;2020;5;17;0;0.00;2.88;94.36577;235.82034;13.39408;0.00000;0.37
11;2020;5;17;0;0.00;2.88;204.06021;71.23385;31.75366;0.00000;0.56
13;2020;5;17;0;0.00;2.88;56.69510;240.37798;9.86753;0.00000;0.06
17;2020;5;17;0;0.00;2.88;76.98114;1474.25024;37.71276;35.80558;0.19
19;2020;5;17;0;0.00;2.88;1.01165;0.50305;0.16658;0.00000;0.01
26;2020;5;17;0;0.00;2.88;464.52628;253.97760;85.20721;0.00000;1.12
2;2020;5;18;0;0.00;2.61;443.71317;7437.96338;142.94267;29.99595;0.59
4;2020;5;18;0;0.00;2.61;83.72179;153.36359;12.19982;0.00000;0.32
11;2020;5;18;0;0.00;2.61;84.19942;0.00000;29.51044;0.00000;0.23
13;2020;5;18;0;0.00;2.61;52.69728;189.85172;9.05374;0.00000;0.06
17;2020;5;18;0;0.00;2.61;75.44471;1395.10498;33.16477;27.01166;0.17
19;2020;5;18;0;0.00;2.61;0.56893;0.00000;0.15567;0.00000;0.00
26;2020;5;18;0;0.00;2.61;291.01550;0.00000;79.36842;0.00000;0.70
2;2020;5;19;0;0.00;3.31;435.76147;7056.91162;126.91374;0.00000;0.55
4;2020;5;19;0;0.00;3.31;71.86332;80.71422;11.12144;0.00000;0.28
11;2020;5;19;0;0.00;3.31;0.00000;28.37284;28.37284;0.00000;0.00
13;2020;5;19;0;0.00;3.31;48.46294;141.64169;8.28305;0.00000;0.05
17;2020;5;19;0;0.00;3.31;73.98130;1319.45508;29.19588;18.60612;0.15
19;2020;5;19;0;0.00;3.31;0.00000;0.15529;0.15529;0.00000;0.00
26;2020;5;19;0;0.00;3.31;0.00000;78.78697;78.78697;0.00000;0.00
2;2020;5;20;0;0.00;5.00;427.70209;6633.13867;110.89645;0.00000;0.54
4;2020;5;20;0;0.00;5.00;57.22011;19.08174;9.89824;0.00000;0.22
11;2020;5;20;0;0.00;5.00;26.87818;0.00000;21.35530;0.00000;0.07
13;2020;5;20;0;0.00;5.00;43.67650;94.45154;7.40973;0.00000;0.05
17;2020;5;20;0;0.00;5.00;72.53157;1243.68701;25.09091;10.18744;0.14
19;2020;5;20;0;0.00;5.00;0.15647;0.00000;0.11446;0.00000;0.00
26;2020;5;20;0;0.00;5.00;83.91809;0.00000;58.62942;0.00000;0.20
2;2020;5;21;0;0.00;5.77;418.40219;6189.17725;95.24590;0.00000;0.52
4;2020;5;21;0;0.00;5.77;17.86624;0.00000;8.68609;0.00000;0.07
11;2020;5;21;0;0.00;5.77;0.00000;19.12007;19.12007;0.00000;0.00
13;2020;5;21;0;0.00;5.77;37.82488;52.18083;6.47533;0.00000;0.04
17;2020;5;21;0;0.00;5.77;71.02479;1171.03125;20.99066;2.11459;0.12
19;2020;5;21;0;0.00;5.77;0.00000;0.09736;0.09736;0.00000;0.00
26;2020;5;21;0;0.00;5.77;0.00000;49.85701;49.85701;0.00000;0.00
2;2020;5;22;0;0.00;7.01;408.23853;5719.83887;82.04910;0.00000;0.51
4;2020;5;22;0;0.00;7.01;0.00000;7.67579;7.67579;0.00000;0.00
11;2020;5;22;0;0.00;7.01;4.63393;0.00000;13.36236;0.00000;0.01
13;2020;5;22;0;0.00;7.01;30.64077;16.37674;5.58088;0.00000;0.03
17;2020;5;22;0;0.00;7.01;69.52322;1094.37085;17.24109;0.00000;0.12
19;2020;5;22;0;0.00;7.01;0.03025;0.00000;0.06746;0.00000;0.00
26;2020;5;22;0;0.00;7.01;20.50325;0.00000;34.40803;0.00000;0.05
2;2020;5;23;0;0.00;2.61;396.96869;5342.18945;71.18022;0.00000;0.50
4;2020;5;23;0;0.00;2.61;10.38498;0.00000;5.95187;0.00000;0.04
11;2020;5;23;0;0.00;2.61;0.00000;14.28612;14.28612;0.00000;0.00
13;2020;5;23;0;0.00;2.61;18.75611;0.00000;5.03231;0.00000;0.02
17;2020;5;23;0;0.00;2.61;67.87222;1032.26672;14.63507;0.00000;0.11
19;2020;5;23;0;0.00;2.61;0.00000;0.05825;0.05825;0.00000;0.00
26;2020;5;23;0;0.00;2.61;0.00000;29.31065;29.31065;0.00000;0.00
2;2020;5;24;0;0.00;5.80;387.45917;4907.74268;65.39751;0.00000;0.49
4;2020;5;24;0;0.00;5.80;0.00000;5.86014;5.86014;0.00000;0.00
11;2020;5;24;0;0.00;5.80;4.22050;0.00000;10.70647;0.00000;0.01
13;2020;5;24;0;0.00;5.80;0.00000;4.83706;4.83706;0.00000;0.00
17;2020;5;24;0;0.00;5.80;66.47913;959.54089;13.03606;0.00000;0.11
19;2020;5;24;0;0.00;5.80;0.01180;0.00000;0.04631;0.00000;0.00
26;2020;5;24;0;0.00;5.80;10.46092;0.00000;24.82963;0.00000;0.03
2;2020;5;25;0;0.49;3.41;375.96671;4619.99219;137.14766;0.00000;0.47
4;2020;5;25;0;0.50;3.41;13.37354;0.00000;10.42113;0.00000;0.05
11;2020;5;25;0;0.50;3.41;0.00000;13.76378;13.76378;0.00000;0.00
13;2020;5;25;0;0.37;3.41;11.29817;0.00000;8.29989;0.00000;0.01
17;2020;5;25;0;0.30;3.41;64.77722;905.41559;20.07578;0.00000;0.11
19;2020;5;25;0;0.30;3.41;0.00000;0.05518;0.05518;0.00000;0.00
26;2020;5;25;0;0.30;3.41;0.00000;27.95237;27.95237;0.00000;0.00
2;2020;5;26;0;0.00;9.06;367.98871;4142.85156;57.57536;0.00000;0.46
4;2020;5;26;0;0.00;9.06;0.00000;4.58731;4.58731;0.00000;0.00
11;2020;5;26;0;0.00;9.06;0.00000;0.00000;9.10695;0.00000;0.00
13;2020;5;26;0;0.00;9.06;0.00000;3.68495;3.68495;0.00000;0.00
17;2020;5;26;0;0.00;9.06;63.45580;823.62897;10.41957;0.00000;0.11
19;2020;5;26;0;0.00;9.06;0.00000;0.00000;0.03820;0.00000;0.00
26;2020;5;26;0;0.00;9.06;0.00000;0.00000;18.49048;0.00000;0.00
2;2020;5;27;0;0.00;11.81;354.02106;3632.15381;52.32943;0.00000;0.44
4;2020;5;27;0;0.00;11.81;0.00000;0.00000;3.62974;0.00000;0.00
11;2020;5;27;0;0.00;11.81;0.00000;7.72227;7.72227;0.00000;0.00
13;2020;5;27;0;0.00;11.81;0.00000;0.00000;2.77787;0.00000;0.00
17;2020;5;27;0;0.00;11.81;61.35866;734.51068;8.46516;0.00000;0.10
19;2020;5;27;0;0.00;11.81;0.00000;0.03192;0.03192;0.00000;0.00
26;2020;5;27;0;0.00;11.81;0.00000;15.65407;15.65407;0.00000;0.00
2;2020;5;28;0;0.00;4.83;337.86816;3258.34106;45.58184;0.00000;0.42
4;2020;5;28;0;0.00;4.83;0.00000;3.33215;3.33215;0.00000;0.00
11;2020;5;28;0;0.00;4.83;0.17427;0.00000;6.34216;0.00000;0.00
13;2020;5;28;0;0.00;4.83;0.00000;2.36782;2.36782;0.00000;0.00
17;2020;5;28;0;0.00;4.83;58.91440;668.94800;7.56752;0.00000;0.10
19;2020;5;28;0;0.00;4.83;0.00000;0.00000;0.02562;0.00000;0.00
26;2020;5;28;0;0.00;4.83;0.00000;0.00000;12.35349;0.00000;0.00
2;2020;5;29;0;0.22;5.99;325.09006;2920.32666;78.46664;0.00000;0.41
4;2020;5;29;0;0.20;5.99;3.28376;0.00000;5.17431;0.00000;0.01
11;2020;5;29;0;0.20;5.99;0.00000;7.11330;7.11330;0.00000;0.00
13;2020;5;29;0;0.39;5.99;6.11561;0.00000;6.47623;0.00000;0.01
17;2020;5;29;0;0.50;5.99;56.99113;619.13190;21.88574;0.00000;0.09
19;2020;5;29;0;0.50;5.99;0.00000;0.04406;0.04406;0.00000;0.00
26;2020;5;29;0;0.50;5.99;0.00000;23.58808;23.58808;0.00000;0.00
2;2020;5;30;0;1.48;3.03;312.69363;2884.15527;285.30676;0.00000;0.39
4;2020;5;30;0;1.50;3.03;0.00000;21.88167;21.88167;0.00000;0.00
11;2020;5;30;0;1.50;3.03;21.15655;0.00000;15.51465;0.00000;0.06
13;2020;5;30;0;1.31;3.03;0.00000;17.75335;17.75335;0.00000;0.00
17;2020;5;30;0;1.20;3.03;55.44682;604.15100;43.29899;0.00000;0.09
19;2020;5;30;0;1.20;3.03;0.09745;0.00000;0.06824;0.00000;0.00
26;2020;5;30;0;1.20;3.03;54.70245;0.00000;38.26097;0.00000;0.13
2;2020;5;31;0;6.41;1.23;311.31326;4000.91724;1281.06824;0.00000;0.39
4;2020;5;31;0;6.40;1.23;36.00155;79.31857;76.45993;0.00000;0.14
11;2020;5;31;0;6.40;1.23;0.00000;51.90509;51.90509;0.00000;0.00
13;2020;5;31;0;6.46;1.23;20.89713;80.68071;73.85772;0.00000;0.02
17;2020;5;31;0;6.50;1.23;54.96680;784.13269;208.57089;0.00000;0.09
19;2020;5;31;0;6.50;1.23;0.00000;0.29657;0.29657;0.00000;0.00
26;2020;5;31;0;6.50;1.23;0.00000;173.62041;173.62041;0.00000;0.00
2;2020;6;1;0;0.21;2.23;349.66708;3698.52979;80.20327;0.00000;0.44
4;2020;6;1;0;0.20;2.23;56.86691;21.88892;4.82642;0.00000;0.22
11;2020;6;1;0;0.20;2.23;47.72771;0.00000;6.54932;0.00000;0.13
13;2020;6;1;0;0.26;2.23;35.76703;46.52072;4.80565;0.00000;0.04
17;2020;6;1;0;0.30;2.23;60.29758;735.00043;16.38048;0.00000;0.10
19;2020;6;1;0;0.30;2.23;0.27931;0.00000;0.03199;0.00000;0.00
26;2020;6;1;0;0.30;2.23;165.81241;0.00000;16.66730;0.00000;0.40
2;2020;6;2;0;0.00;2.74;340.04718;3357.71118;45.74503;0.00000;0.43
4;2020;6;2;0;0.00;2.74;19.74575;0.00000;2.78223;0.00000;0.08
11;2020;6;2;0;0.00;2.74;0.00000;5.73974;5.73974;0.00000;0.00
13;2020;6;2;0;0.00;2.74;29.41702;15.13112;2.05150;0.00000;0.03
17;2020;6;2;0;0.00;2.74;58.92834;675.18762;7.17664;0.00000;0.10
19;2020;6;2;0;0.00;2.74;0.00000;0.02324;0.02324;0.00000;0.00
26;2020;6;2;0;0.00;2.74;0.00000;11.20210;11.20210;0.00000;0.00
2;2020;6;3;0;0.01;1.76;328.57541;3045.29785;44.92559;0.00000;0.41
4;2020;6;3;0;0.00;1.76;0.00000;2.94680;2.94680;0.00000;0.00
11;2020;6;3;0;0.00;1.76;6.36443;0.00000;5.19082;0.00000;0.02
13;2020;6;3;0;0.06;1.76;16.13975;0.00000;2.64370;0.00000;0.02
17;2020;6;3;0;0.10;1.76;57.17926;623.30518;9.86384;0.00000;0.10
19;2020;6;3;0;0.10;1.76;0.02969;0.00000;0.02487;0.00000;0.00
26;2020;6;3;0;0.10;1.76;15.12934;0.00000;12.47008;0.00000;0.04
2;2020;6;4;0;0.00;5.86;317.37970;2678.13086;43.26264;0.00000;0.40
4;2020;6;4;0;0.00;5.86;0.48632;0.00000;2.71997;0.00000;0.00
11;2020;6;4;0;0.00;5.86;0.00000;5.37778;5.37778;0.00000;0.00
13;2020;6;4;0;0.00;5.86;0.00000;2.04594;2.04594;0.00000;0.00
17;2020;6;4;0;0.00;5.86;55.57920;558.18481;6.75372;0.00000;0.09
19;2020;6;4;0;0.00;5.86;0.00000;0.02163;0.02163;0.00000;0.00
26;2020;6;4;0;0.00;5.86;0.00000;10.41016;10.41016;0.00000;0.00
2;2020;6;5;0;0.00;7.23;303.22983;2306.33667;41.08034;0.00000;0.38
4;2020;6;5;0;0.00;7.23;0.00000;2.53654;2.53654;0.00000;0.00
11;2020;6;5;0;0.00;7.23;0.00000;0.00000;4.55454;0.00000;0.00
13;2020;6;5;0;0.00;7.23;0.34959;0.00000;1.81273;0.00000;0.00
17;2020;6;5;0;0.00;7.23;53.44422;491.52625;6.11053;0.00000;0.09
19;2020;6;5;0;0.00;7.23;0.00000;0.00000;0.01820;0.00000;0.00
26;2020;6;5;0;0.00;7.23;0.00000;0.00000;8.84036;0.00000;0.00
2;2020;6;6;0;2.19;3.66;287.56137;2421.17407;402.53372;0.00000;0.36
4;2020;6;6;0;2.20;3.66;16.75395;14.87367;29.08870;0.00000;0.06
11;2020;6;6;0;2.20;3.66;0.00000;20.52559;20.52559;0.00000;0.00
13;2020;6;6;0;2.14;3.66;0.00000;27.61010;27.61010;0.00000;0.00
17;2020;6;6;0;2.10;3.66;51.08515;510.75958;70.73412;0.00000;0.09
19;2020;6;6;0;2.10;3.66;0.00000;0.10638;0.10638;0.00000;0.00
26;2020;6;6;0;2.10;3.66;0.00000;61.25571;61.25571;0.00000;0.00
2;2020;6;7;0;1.25;3.57;292.56461;2352.39648;245.57599;0.00000;0.37
4;2020;6;7;0;1.30;3.57;30.02826;0.00000;17.35830;0.00000;0.12
11;2020;6;7;0;1.30;3.57;27.61656;0.00000;12.81903;0.00000;0.08
13;2020;6;7;0;0.85;3.57;24.44374;11.43797;10.90112;0.00000;0.03
17;2020;6;7;0;0.60;3.57;51.78598;476.63089;24.29353;0.00000;0.09
19;2020;6;7;0;0.60;3.57;0.09450;0.00000;0.03902;0.00000;0.00
26;2020;6;7;0;0.60;3.57;57.49597;0.00000;21.38521;0.00000;0.14
2;2020;6;8;0;0.00;4.50;289.58698;2035.59656;38.01402;0.00000;0.36
4;2020;6;8;0;0.00;4.50;0.00000;2.34297;2.34297;0.00000;0.00
11;2020;6;8;0;0.00;4.50;0.00000;4.40337;4.40337;0.00000;0.00
13;2020;6;8;0;0.00;4.50;9.00181;0.00000;1.59062;0.00000;0.01
17;2020;6;8;0;0.00;4.50;50.53015;420.30566;5.58643;0.00000;0.08
19;2020;6;8;0;0.00;4.50;0.00000;0.01693;0.01693;0.00000;0.00
26;2020;6;8;0;0.00;4.50;0.00000;8.12163;8.12163;0.00000;0.00
2;2020;6;9;0;0.80;2.62;275.09305;1912.46851;169.64766;0.00000;0.35
4;2020;6;9;0;0.80;2.62;13.14023;0.00000;11.84427;0.00000;0.05
11;2020;6;9;0;0.80;2.62;10.88353;0.00000;9.51143;0.00000;0.03
13;2020;6;9;0;0.80;2.62;0.00000;11.28907;11.28907;0.00000;0.00
17;2020;6;9;0;0.80;2.62;48.32397;398.89728;30.02182;0.00000;0.08
19;2020;6;9;0;0.80;2.62;0.05112;0.00000;0.04744;0.00000;0.00
26;2020;6;9;0;0.80;2.62;28.50129;0.00000;26.51730;0.00000;0.07
2;2020;6;10;0;0.22;5.92;269.06708;1640.92493;72.22312;0.00000;0.34
4;2020;6;10;0;0.20;5.92;0.00000;4.64658;4.64658;0.00000;0.00
11;2020;6;10;0;0.20;5.92;0.00000;5.46365;5.46365;0.00000;0.00
13;2020;6;10;0;0.39;5.92;12.46576;0.00000;5.86450;0.00000;0.01
17;2020;6;10;0;0.50;5.92;47.43546;359.89786;20.51418;0.00000;0.08
19;2020;6;10;0;0.50;5.92;0.00000;0.03631;0.03631;0.00000;0.00
26;2020;6;10;0;0.50;5.92;0.00000;19.81285;19.81285;0.00000;0.00
2;2020;6;11;0;0.32;3.26;254.83112;1439.29065;87.85781;0.00000;0.32
4;2020;6;11;0;0.30;3.26;7.28808;0.00000;5.50459;0.00000;0.03
11;2020;6;11;0;0.30;3.26;4.24039;0.00000;5.79192;0.00000;0.01
13;2020;6;11;0;0.49;3.26;0.00000;7.44121;7.44121;0.00000;0.00
17;2020;6;11;0;0.60;3.26;45.73429;332.45853;23.46352;0.00000;0.08
19;2020;6;11;0;0.60;3.26;0.04352;0.00000;0.03772;0.00000;0.00
26;2020;6;11;0;0.60;3.26;25.84624;0.00000;20.82130;0.00000;0.06
2;2020;6;12;0;0.00;2.60;243.24268;1197.89758;33.49803;0.00000;0.31
4;2020;6;12;0;0.00;2.60;0.00000;1.97039;1.97039;0.00000;0.00
11;2020;6;12;0;0.00;2.60;0.00000;3.86404;3.86404;0.00000;0.00
13;2020;6;12;0;0.00;2.60;6.82087;0.00000;1.37651;0.00000;0.01
17;2020;6;12;0;0.00;2.60;44.46475;287.04718;4.83876;0.00000;0.07
19;2020;6;12;0;0.00;2.60;0.00000;0.01454;0.01454;0.00000;0.00
26;2020;6;12;0;0.00;2.60;0.00000;6.93075;6.93075;0.00000;0.00
2;2020;6;13;0;0.00;2.20;227.89653;977.82178;32.91284;0.00000;0.29
4;2020;6;13;0;0.00;2.20;2.14176;0.00000;1.85784;0.00000;0.01
11;2020;6;13;0;0.00;2.20;2.61137;0.00000;3.70424;0.00000;0.01
13;2020;6;13;0;0.00;2.20;0.00000;1.43701;1.43701;0.00000;0.00
17;2020;6;13;0;0.00;2.20;42.20596;244.98889;4.79467;0.00000;0.07
19;2020;6;13;0;0.00;2.20;0.00691;0.00000;0.01388;0.00000;0.00
26;2020;6;13;0;0.00;2.20;3.60095;0.00000;6.60790;0.00000;0.01
2;2020;6;14;0;0.00;3.52;212.05214;760.18762;31.76991;0.00000;0.27
4;2020;6;14;0;0.00;3.52;0.00000;1.71398;1.71398;0.00000;0.00
11;2020;6;14;0;0.00;3.52;0.00000;3.21874;3.21874;0.00000;0.00
13;2020;6;14;0;0.00;3.52;1.25043;0.00000;1.32136;0.00000;0.00
17;2020;6;14;0;0.00;3.52;39.89778;202.59532;4.53202;0.00000;0.07
19;2020;6;14;0;0.00;3.52;0.00000;0.01258;0.01258;0.00000;0.00
26;2020;6;14;0;0.00;3.52;0.00000;6.19387;6.19387;0.00000;0.00
2;2020;6;15;0;0.00;5.12;193.92311;546.96429;30.31442;0.00000;0.24
4;2020;6;15;0;0.00;5.12;0.08965;0.00000;2.10531;0.00000;0.00
11;2020;6;15;0;0.00;5.12;0.00000;0.00000;5.82511;0.00000;0.00
13;2020;6;15;0;0.00;5.12;0.00000;1.29306;1.29306;0.00000;0.00
17;2020;6;15;0;0.00;5.12;37.29554;160.07370;4.31586;0.00000;0.06
19;2020;6;15;0;0.00;5.12;0.00000;0.00000;0.01751;0.00000;0.00
26;2020;6;15;0;0.00;5.12;0.00000;0.00000;7.45939;0.00000;0.00
2;2020;6;16;0;0.00;6.61;172.53650;348.45331;31.04744;0.00000;0.22
4;2020;6;16;0;0.00;6.61;0.00000;1.58787;1.58787;0.00000;0.00
11;2020;6;16;0;0.00;6.61;0.00000;2.85401;2.85401;0.00000;0.00
13;2020;6;16;0;0.00;6.61;0.00000;0.00000;1.23989;0.00000;0.00
17;2020;6;16;0;0.00;6.61;34.30355;118.80254;4.36944;0.00000;0.06
19;2020;6;16;0;0.00;6.61;0.00000;0.01093;0.01093;0.00000;0.00
26;2020;6;16;0;0.00;6.61;0.00000;5.19277;5.19277;0.00000;0.00
2;2020;6;17;0;0.00;7.71;147.01811;171.90205;27.14526;0.00000;0.18
4;2020;6;17;0;0.00;7.71;0.00000;0.00000;1.62976;0.00000;0.00
11;2020;6;17;0;0.00;7.71;0.00000;0.00000;5.12590;0.00000;0.00
13;2020;6;17;0;0.00;7.71;0.00000;1.12653;1.12653;0.00000;0.00
17;2020;6;17;0;0.00;7.71;30.85825;79.81054;3.76271;0.00000;0.05
19;2020;6;17;0;0.00;7.71;0.00000;0.00000;0.01793;0.00000;0.00
26;2020;6;17;0;0.00;7.71;0.00000;0.00000;8.83386;0.00000;0.00
2;2020;6;18;0;0.00;9.87;114.40382;28.89667;27.87181;0.00000;0.14
4;2020;6;18;0;0.00;9.87;0.00000;1.37667;1.37667;0.00000;0.00
11;2020;6;18;0;0.00;9.87;0.00000;2.51310;2.51310;0.00000;0.00
13;2020;6;18;0;0.00;9.87;0.00000;0.00000;1.07731;0.00000;0.00
17;2020;6;18;0;0.00;9.87;26.79433;43.66288;3.87321;0.00000;0.04
19;2020;6;18;0;0.00;9.87;0.00000;0.00998;0.00998;0.00000;0.00
26;2020;6;18;0;0.00;9.87;0.00000;4.80530;4.80530;0.00000;0.00
2;2020;6;19;0;0.00;8.66;26.62009;0.00000;24.04053;0.00000;0.03
4;2020;6;19;0;0.00;8.66;0.00000;0.00000;1.45269;0.00000;0.00
11;2020;6;19;0;0.00;8.66;0.00000;0.00000;3.24532;0.00000;0.00
13;2020;6;19;0;0.00;8.66;0.00000;0.94565;0.94565;0.00000;0.00
17;2020;6;19;0;0.00;8.66;21.63001;15.89001;3.22764;0.00000;0.04
19;2020;6;19;0;0.00;8.66;0.00000;0.00000;0.01348;0.00000;0.00
26;2020;6;19;0;0.00;8.66;0.00000;0.00000;5.96605;0.00000;0.00
2;2020;6;20;0;0.00;9.43;0.00000;25.45868;25.45868;0.00000;0.00
4;2020;6;20;0;0.00;9.43;0.00000;1.17130;1.17130;0.00000;0.00
11;2020;6;20;0;0.00;9.43;0.00000;2.26936;2.26936;0.00000;0.00
13;2020;6;20;0;0.00;9.43;0.00000;0.00000;0.91862;0.00000;0.00
17;2020;6;20;0;0.00;9.43;12.19036;0.00000;3.42579;0.00000;0.02
19;2020;6;20;0;0.00;9.43;0.00000;0.00857;0.00857;0.00000;0.00
26;2020;6;20;0;0.00;9.43;0.00000;4.22535;4.22535;0.00000;0.00
2;2020;6;21;0;0.00;9.14;19.92183;0.00000;21.00713;0.00000;0.02
4;2020;6;21;0;0.00;9.14;0.00000;0.00000;1.33841;0.00000;0.00
11;2020;6;21;0;0.00;9.14;0.00000;0.00000;2.62143;0.00000;0.00
13;2020;6;21;0;0.00;9.14;0.00000;0.80509;0.80509;0.00000;0.00
17;2020;6;21;0;0.00;9.14;0.00000;2.84105;2.84105;0.00000;0.00
19;2020;6;21;0;0.00;9.14;0.00000;0.00000;0.01052;0.00000;0.00
26;2020;6;21;0;0.00;9.14;0.00000;0.00000;5.16560;0.00000;0.00
2;2020;6;22;0;0.00;9.24;0.00000;22.78603;22.78603;0.00000;0.00
4;2020;6;22;0;0.00;9.24;0.00000;1.02931;1.02931;0.00000;0.00
11;2020;6;22;0;0.00;9.24;0.00000;2.05242;2.05242;0.00000;0.00
13;2020;6;22;0;0.00;9.24;0.00000;0.00000;0.79675;0.00000;0.00
17;2020;6;22;0;0.00;9.24;2.14033;0.00000;3.08903;0.00000;0.00
19;2020;6;22;0;0.00;9.24;0.00000;0.00779;0.00779;0.00000;0.00
26;2020;6;22;0;0.00;9.24;0.00000;3.73192;3.73192;0.00000;0.00
2;2020;6;23;0;0.09;6.81;39.54354;0.00000;35.33583;0.00000;0.05
4;2020;6;23;0;0.10;6.81;0.00000;0.00000;2.35644;0.00000;0.00
11;2020;6;23;0;0.10;6.81;0.00000;0.00000;2.68900;0.00000;0.00
13;2020;6;23;0;0.04;6.81;0.00000;1.13716;1.13716;0.00000;0.00
17;2020;6;23;0;0.00;6.81;0.00000;2.57726;2.57726;0.00000;0.00
19;2020;6;23;0;0.00;6.81;0.00000;0.00000;0.00870;0.00000;0.00
26;2020;6;23;0;0.00;6.81;0.00000;0.00000;4.38769;0.00000;0.00
2;2020;6;24;0;9.55;1.76;0.00000;2016.39453;2016.39453;0.00000;0.00
4;2020;6;24;0;9.80;1.76;0.00000;125.83245;125.83245;0.00000;0.00
11;2020;6;24;0;9.79;1.76;0.00000;72.93397;72.93397;0.00000;0.00
13;2020;6;24;0;7.62;1.76;7.87828;87.74025;90.17025;0.00000;0.01
17;2020;6;24;0;6.42;1.76;7.92141;212.70979;214.51076;0.00000;0.01
19;2020;6;24;0;6.40;1.76;0.00000;0.27783;0.27783;0.00000;0.00
26;2020;6;24;0;6.40;1.76;0.00000;164.06192;164.06192;0.00000;0.00
2;2020;6;25;0;0.00;3.43;274.16907;1716.41980;21.18827;0.00000;0.34
4;2020;6;25;0;0.00;3.43;66.98907;48.38850;1.02736;0.00000;0.26
11;2020;6;25;0;0.00;3.43;53.32806;0.00000;2.28935;0.00000;0.15
13;2020;6;25;0;0.00;3.43;36.84805;45.25477;0.67850;0.00000;0.04
17;2020;6;25;0;0.00;3.43;37.94614;170.98869;2.72918;0.00000;0.06
19;2020;6;25;0;0.00;3.43;0.19038;0.00000;0.00799;0.00000;0.00
26;2020;6;25;0;0.00;3.43;120.30394;0.00000;3.81204;0.00000;0.29
2;2020;6;26;0;0.01;5.03;258.93271;1414.92053;22.19620;0.00000;0.32
4;2020;6;26;0;0.00;5.03;37.31062;0.00000;0.91495;0.00000;0.14
11;2020;6;26;0;0.00;5.03;0.00000;2.01302;2.01302;0.00000;0.00
13;2020;6;26;0;0.13;5.03;29.13032;11.15183;2.03779;0.00000;0.03
17;2020;6;26;0;0.20;5.03;35.11627;136.42589;8.79803;0.00000;0.06
19;2020;6;26;0;0.20;5.03;0.00000;0.01634;0.01634;0.00000;0.00
26;2020;6;26;0;0.20;5.03;0.00000;8.82309;8.82309;0.00000;0.00
2;2020;6;27;0;0.21;3.92;241.77263;1184.40930;54.51039;0.00000;0.30
4;2020;6;27;0;0.20;3.92;0.00000;3.73054;3.73054;0.00000;0.00
11;2020;6;27;0;0.20;3.92;0.00000;0.00000;3.30482;0.00000;0.00
13;2020;6;27;0;0.26;3.92;11.72347;0.00000;3.65723;0.00000;0.01
17;2020;6;27;0;0.30;3.92;32.41121;110.46481;11.99943;0.00000;0.05
19;2020;6;27;0;0.30;3.92;0.00101;0.00000;0.01953;0.00000;0.00
26;2020;6;27;0;0.30;3.92;2.79288;0.00000;10.80066;0.00000;0.01
2;2020;6;28;0;0.20;4.48;226.98227;963.39398;53.03827;0.00000;0.28
4;2020;6;28;0;0.20;4.48;3.19966;0.00000;3.45341;0.00000;0.01
11;2020;6;28;0;0.20;4.48;0.00000;3.35693;3.35693;0.00000;0.00
13;2020;6;28;0;0.20;4.48;0.00000;3.13114;3.13114;0.00000;0.00
17;2020;6;28;0;0.20;4.48;30.07137;82.99160;8.83433;0.00000;0.05
19;2020;6;28;0;0.20;4.48;0.00000;0.01597;0.01597;0.00000;0.00
26;2020;6;28;0;0.20;4.48;0.00000;8.66226;8.66226;0.00000;0.00
2;2020;6;29;0;6.37;3.35;210.93614;2035.57129;1206.47900;0.00000;0.26
4;2020;6;29;0;6.50;3.35;0.00000;83.81011;83.81011;0.00000;0.00
11;2020;6;29;0;6.50;3.35;42.82757;23.54089;46.99556;0.00000;0.12
13;2020;6;29;0;5.35;3.35;11.28706;57.57411;62.59003;0.00000;0.01
17;2020;6;29;0;4.71;3.35;27.16867;215.09019;153.14633;0.00000;0.05
19;2020;6;29;0;4.70;3.35;0.20200;0.05619;0.19692;0.00000;0.00
26;2020;6;29;0;4.70;3.35;97.69389;49.21986;116.33923;0.00000;0.24
